geoid10,Sum_acres_res,Sum_acres_sf8_7,prct_sf,CNTY,TRACT,BG,Total_pop,White_non_Hisp,Black_non_Hisp,AIAN_non_Hisp,API_non_Hisp,Other_2_non_Hisp,Hispanic_or_Latino,Total_Minority,pWhite_non_Hisp,pBlack_non_Hisp,pAIAN_non_Hisp,pAPI_non_Hisp,pOther_2__non_Hisp,pHispanic_or_Latino,pTotal_Minority,White__Black,White_AIAN,White__API,White__Other_2_,White__Hispanic,White__Minority,Black__AIAN,Black__API,Black__Other_2_,Black__Hispanic,AIAN__Asian,AIAN__Other_2_,AIAN__Hispanic,API__Other_2_,API__Hispanic,Other_2___Hispanic
5.3033E+11,190.8399524,97.52856162,0.511048973,33,30501,1,1002,622,63,0,140,107,70,380,0.0002,0.0003,0,0.0002,0.0004,0.0002,0.0003,-0.4521,2.3438,-0.104,-1.9741,0.6353,-0.2178,2.7959,0.3481,-1.522,1.0874,-2.4478,-4.3179,-1.7085,-1.8701,0.7393,2.6094
5.3033E+11,43.48753669,20.30322373,0.466874541,33,30501,2,942,577,120,16,80,38,111,365,0.0002,0.0005,0.0006,0.0001,0.0002,0.0003,0.0002,-3.1513,-3.4129,0.7755,0.6408,-0.5349,-0.2862,-0.2616,3.9268,3.7921,2.6164,4.1884,4.0537,2.878,-0.1347,-1.3105,-1.1757
5.3033E+11,93.62447203,11.20562002,0.11968687,33,30503,1,2269,1800,68,41,49,35,276,469,0.0007,0.0003,0.0014,0.0001,0.0001,0.0007,0.0003,3.765,-7.5343,5.9261,5.3704,0.0464,3.6212,-11.2993,2.1611,1.6054,-3.7186,13.4604,12.9047,7.5808,-0.5557,-5.8797,-5.324
5.3033E+11,347.3471747,127.0276259,0.365707958,33,30503,2,3000,1385,277,15,752,357,214,1615,0.0005,0.0012,0.0005,0.0013,0.0014,0.0005,0.0011,-7.0742,-0.019,-7.9291,-9.1874,-0.0042,-5.6679,7.0552,-0.8549,-2.1132,7.07,-7.9101,-9.1685,0.0148,-1.2583,7.925,9.1833
5.3033E+11,52.15776207,39.37878864,0.754993832,33,30504,1,664,346,74,0,29,165,50,318,0.0001,0.0003,0,0.0001,0.0007,0.0001,0.0002,-1.9803,1.3038,0.7968,-5.3546,0.0834,-0.8399,3.2841,2.7771,-3.3743,2.0637,-0.507,-6.6584,-1.2204,-6.1514,-0.7133,5.4381
5.3033E+11,88.60318993,70.36074159,0.794110705,33,30504,2,1341,722,200,155,183,25,56,619,0.0003,0.0009,0.0054,0.0003,0.0001,0.0001,0.0004,-6.1553,-51.4051,-0.4789,1.7118,1.3539,-1.4521,-45.2498,5.6763,7.8671,7.5091,50.9262,53.1169,52.759,2.1907,1.8328,-0.358
5.3033E+11,55.86964393,24.6598183,0.44138134,33,30504,3,1442,606,125,0,127,124,460,836,0.0002,0.0006,0,0.0002,0.0005,0.0011,0.0006,-3.2639,2.2835,0.0631,-2.7204,-8.9438,-3.352,5.5475,3.327,0.5436,-5.6798,-2.2205,-5.0039,-11.2273,-2.7834,-9.0068,-6.2234
5.3033E+11,127.758421,65.82930855,0.515263949,33,30504,4,1208,1049,7,12,14,74,52,159,0.0004,0,0.0004,0,0.0003,0.0001,0.0001,3.6422,-0.2375,3.7081,0.9667,2.6837,2.881,-3.8797,0.0659,-2.6755,-0.9585,3.9456,1.2042,2.9212,-2.7414,-1.0244,1.717
5.3033E+11,145.1846458,142.3813314,0.980691385,33,30600,1,1487,1036,0,0,86,137,228,451,0.0004,0,0,0.0002,0.0006,0.0006,0.0003,3.9039,3.9039,2.4002,-1.6246,-1.661,0.8636,0,-1.5036,-5.5285,-5.5648,-1.5036,-5.5285,-5.5648,-4.0249,-4.0612,-0.0363
5.3033E+11,332.8209293,304.3284927,0.914391091,33,30600,2,1064,817,0,35,80,21,111,247,0.0003,0,0.0012,0.0001,0.0001,0.0003,0.0002,3.0786,-9.1433,1.6799,2.2312,0.3694,1.4136,-12.222,-1.3987,-0.8474,-2.7092,10.8232,11.3745,9.5128,0.5513,-1.3105,-1.8618
5.3033E+11,125.1177726,50.52576901,0.403825675,33,30600,3,1518,834,0,31,103,113,437,684,0.0003,0,0.0011,0.0002,0.0005,0.0011,0.0005,3.1427,-7.6825,1.3418,-1.4173,-7.5233,-1.4682,-10.8252,-1.8009,-4.56,-10.666,9.0243,6.2651,0.1592,-2.7591,-8.8651,-6.1059
5.3033E+11,102.2584678,57.0149921,0.557557661,33,30600,4,1464,430,123,128,349,57,377,1034,0.0002,0.0005,0.0045,0.0006,0.0002,0.0009,0.0007,-3.8384,-43.0771,-4.4816,-0.6799,-7.5812,-5.35,-39.2387,-0.6433,3.1585,-3.7428,38.5954,42.3972,35.4959,3.8018,-3.0995,-6.9013
5.3033E+11,75.44815258,59.492457,0.788521057,33,30700,1,1073,706,207,2,49,28,81,367,0.0003,0.0009,0.0001,0.0001,0.0001,0.0002,0.0002,-6.5262,1.962,1.8036,1.5304,0.6834,0.1864,8.4882,8.3299,8.0567,7.2096,-0.1583,-0.4315,-1.2786,-0.2732,-1.1203,-0.8471
5.3033E+11,79.84488082,56.35738287,0.705835894,33,30700,2,1865,816,85,0,66,173,725,1049,0.0003,0.0004,0,0.0001,0.0007,0.0018,0.0007,-0.6974,3.0749,1.9209,-3.9064,-14.6204,-3.9966,3.7723,2.6183,-3.209,-13.9229,-1.154,-6.9813,-17.6952,-5.8273,-16.5413,-10.714
5.3033E+11,49.72818015,11.15390842,0.224297539,33,30700,3,1139,765,35,13,135,75,116,374,0.0003,0.0002,0.0005,0.0002,0.0003,0.0003,0.0003,1.3294,-1.6569,0.5223,-0.1439,0.0515,0.3615,-2.9863,-0.8071,-1.4733,-1.2779,2.1792,1.513,1.7083,-0.6662,-0.4709,0.1953
5.3033E+11,114.8451744,22.99734351,0.200246494,33,30801,1,1337,527,32,7,42,36,693,810,0.0002,0.0001,0.0002,0.0001,0.0001,0.0017,0.0005,0.5657,-0.4585,1.2515,0.5331,-14.9283,-3.4745,-1.0242,0.6858,-0.0326,-15.494,1.7101,0.9916,-14.4698,-0.7184,-16.1799,-15.4614
5.3033E+11,57.12221928,6.056447307,0.106026121,33,30801,2,2992,599,571,9,46,87,1680,2393,0.0002,0.0025,0.0003,0.0001,0.0004,0.0041,0.0016,-23.0837,-0.8856,1.4529,-1.2536,-38.7469,-13.8743,22.198,24.5366,21.83,-15.6633,2.3385,-0.368,-37.8613,-2.7065,-40.1998,-37.4933
5.3033E+11,167.9054744,28.74275194,0.171184126,33,30801,3,2660,1279,127,105,14,188,947,1381,0.0005,0.0006,0.0037,0,0.0008,0.0023,0.0009,-0.8167,-31.8463,4.5748,-2.767,-18.2941,-4.4899,-31.0296,5.3914,-1.9504,-17.4774,36.4211,29.0793,13.5522,-7.3418,-22.8688,-15.527
5.3033E+11,63.53895759,44.79107035,0.704938703,33,30802,1,1418,548,78,0,435,23,334,870,0.0002,0.0003,0,0.0008,0.0001,0.0008,0.0006,-1.3966,2.065,-5.5406,1.1368,-6.087,-3.7998,3.4616,-4.144,2.5335,-4.6904,-7.6056,-0.9281,-8.152,6.6775,-0.5464,-7.2239
5.3033E+11,119.4282259,102.5117873,0.858354769,33,30802,2,1239,771,24,0,46,91,307,468,0.0003,0.0001,0,0.0001,0.0004,0.0007,0.0003,1.8402,2.9053,2.101,-0.7669,-4.5877,-0.2495,1.0651,0.2608,-2.6071,-6.4279,-0.8043,-3.6722,-7.493,-2.868,-6.6887,-3.8208
5.3033E+11,103.4878546,93.77627924,0.906157342,33,30802,3,824,598,10,0,54,0,162,226,0.0002,0,0,0.0001,0,0.0004,0.0002,1.8096,2.2534,1.3093,2.2534,-1.7006,0.7299,0.4438,-0.5003,0.4438,-3.5102,-0.9441,0,-3.954,0.9441,-3.0098,-3.954
5.3033E+11,198.6038018,159.103161,0.801108335,33,30901,1,2028,992,134,34,444,248,176,1036,0.0004,0.0006,0.0012,0.0008,0.001,0.0004,0.0007,-2.2088,-8.1347,-4.0249,-6.2698,-0.5576,-3.2457,-5.9259,-1.8161,-4.0609,1.6512,4.1098,1.8649,7.5771,-2.2449,3.4673,5.7122
5.3033E+11,165.9012155,132.8166237,0.800576555,33,30901,2,1758,955,57,12,224,57,453,803,0.0004,0.0003,0.0004,0.0004,0.0002,0.0011,0.0005,1.069,-0.5917,-0.3178,1.2985,-7.4578,-1.8145,-1.6607,-1.3868,0.2295,-8.5268,0.2739,1.8902,-6.8661,1.6163,-7.14,-8.7563
5.3033E+11,248.4525457,245.7517375,0.989129481,33,30902,1,2588,1056,270,0,686,224,352,1532,0.0004,0.0012,0,0.0012,0.0009,0.0009,0.001,-8.0033,3.9792,-8.0149,-5.0601,-4.6121,-6.3482,11.9825,-0.0116,2.9432,3.3912,-11.9941,-9.0393,-8.5913,2.9548,3.4028,0.448
5.3033E+11,183.916034,183.916034,1,33,30902,2,1077,723,0,0,166,17,171,354,0.0003,0,0,0.0003,0.0001,0.0004,0.0002,2.7244,2.7244,-0.1779,2.0384,-1.4492,0.3381,0,-2.9024,-0.686,-4.1736,-2.9024,-0.686,-4.1736,2.2164,-1.2713,-3.4876
5.3033E+11,128.29839,84.42346812,0.658024377,33,30902,3,2685,965,35,0,474,195,1016,1720,0.0004,0.0002,0,0.0008,0.0008,0.0025,0.0012,2.083,3.6363,-4.6512,-4.2327,-21.1614,-7.9584,1.5533,-6.7342,-6.3158,-23.2444,-8.2875,-7.8691,-24.7977,0.4184,-16.5102,-16.9287
5.3033E+11,2031.462435,1981.163365,0.97523997,33,31000,1,2944,2166,43,9,232,222,272,778,0.0008,0.0002,0.0003,0.0004,0.0009,0.0007,0.0005,6.2536,5.0192,4.1056,-0.7967,1.5232,2.9174,-1.2345,-2.148,-7.0503,-4.7304,-0.9135,-5.8158,-3.496,-4.9023,-2.5824,2.3199
5.3033E+11,198.5775029,174.5890464,0.879198519,33,31000,2,1574,1007,159,0,246,96,66,567,0.0004,0.0007,0,0.0004,0.0004,0.0002,0.0004,-3.2618,3.7946,-0.5065,-0.0794,2.1837,-0.0276,7.0564,2.7553,3.1824,5.4455,-4.3011,-3.874,-1.6109,0.4271,2.6902,2.2631
5.3033E+11,507.7760852,465.4285867,0.916602023,33,31100,1,1477,444,21,27,330,87,568,1033,0.0002,0.0001,0.0009,0.0006,0.0004,0.0014,0.0007,0.7411,-7.7553,-4.0967,-1.8377,-12.1902,-5.2905,-8.4964,-4.8378,-2.5788,-12.9313,3.6586,5.9176,-4.4349,2.259,-8.0935,-10.3525
5.3033E+11,185.2580329,151.7843917,0.819313416,33,31100,2,1679,1143,161,4,179,53,139,536,0.0004,0.0007,0.0001,0.0003,0.0002,0.0003,0.0004,-2.8381,2.9103,1.1774,2.1683,0.9145,0.6938,5.7483,4.0155,5.0064,3.7525,-1.7329,-0.742,-1.9958,0.9909,-0.2629,-1.2538
5.3033E+11,133.1552296,117.0977826,0.879408063,33,31100,3,2171,1122,126,260,185,221,257,1049,0.0004,0.0006,0.0091,0.0003,0.0009,0.0006,0.0007,-1.3639,-86.5637,0.9934,-4.6903,-2.0447,-2.8435,-85.1998,2.3573,-3.3264,-0.6808,87.5571,81.8734,84.519,-5.6837,-3.0381,2.6456
5.3033E+11,514.764945,459.9656007,0.893544918,33,31100,4,895,422,86,157,16,64,150,473,0.0002,0.0004,0.0055,0,0.0003,0.0004,0.0003,-2.2265,-53.234,1.3104,-0.9925,-2.0709,-1.5984,-51.0075,3.5369,1.234,0.1556,54.5444,52.2415,51.1631,-2.3029,-3.3813,-1.0784
5.3033E+11,219.870808,129.085388,0.587096528,33,31100,5,1062,466,15,37,13,61,470,596,0.0002,0.0001,0.0013,0,0.0002,0.0011,0.0004,1.0903,-11.1644,1.5287,-0.7056,-9.7154,-2.2617,-12.2547,0.4384,-1.7959,-10.8057,12.6931,10.4587,1.449,-2.2343,-11.2441,-9.0098
5.3033E+11,4039.739426,4039.739426,1,33,31202,1,2169,1818,65,54,0,16,216,351,0.0007,0.0003,0.0019,0,0.0001,0.0005,0.0002,3.9659,-12.0061,6.8506,6.205,1.5787,4.4845,-15.972,2.8847,2.239,-2.3873,18.8567,18.2111,13.5848,-0.6457,-5.272,-4.6263
5.3033E+11,429.6088497,425.5534869,0.990560337,33,31202,2,957,353,75,387,7,16,119,604,0.0001,0.0003,0.0135,0,0.0001,0.0003,0.0004,-1.9983,-133.8097,1.2078,0.6845,-1.5743,-2.7415,-131.8114,3.2061,2.6828,0.424,135.0175,134.4942,132.2354,-0.5233,-2.7821,-2.2588
5.3033E+11,3534.996891,3534.996891,1,33,31202,3,1061,918,0,0,0,45,98,143,0.0003,0,0,0,0.0002,0.0002,0.0001,3.4592,3.4592,3.4592,1.6433,1.0673,2.4952,0,0,-1.8159,-2.3919,0,-1.8159,-2.3919,-1.8159,-2.3919,-0.576
5.3033E+11,3568.300756,3568.300756,1,33,31202,4,902,817,0,0,6,36,43,85,0.0003,0,0,0,0.0001,0.0001,0.0001,3.0786,3.0786,2.9737,1.6259,2.0291,2.5056,0,-0.1049,-1.4527,-1.0495,-0.1049,-1.4527,-1.0495,-1.3478,-0.9446,0.4032
5.3033E+11,4350.450459,4350.450459,1,33,31202,5,1452,584,0,677,2,69,120,868,0.0002,0,0.0236,0,0.0003,0.0003,0.0006,2.2006,-234.2068,2.1657,-0.5838,-0.7282,-3.6507,-236.4074,-0.035,-2.7844,-2.9289,236.3725,233.623,233.4786,-2.7495,-2.8939,-0.1444
5.3033E+11,972.4006595,972.4006595,1,33,31204,1,1069,502,0,0,0,139,428,567,0.0002,0,0,0,0.0006,0.001,0.0004,1.8916,1.8916,1.8916,-3.7176,-8.5546,-1.9306,0,0,-5.6092,-10.4463,0,-5.6092,-10.4463,-5.6092,-10.4463,-4.8371
5.3033E+11,1670.876163,1670.876163,1,33,31204,2,1330,968,0,29,232,15,86,362,0.0004,0,0.001,0.0004,0.0001,0.0002,0.0002,3.6476,-6.4791,-0.4087,3.0423,1.5486,1.2073,-10.1268,-4.0563,-0.6053,-2.099,6.0704,9.5214,8.0277,3.451,1.9573,-1.4937
5.3033E+11,3552.366136,3552.366136,1,33,31204,3,1403,1302,0,0,0,12,89,101,0.0005,0,0,0,0,0.0002,0.0001,4.9062,4.9062,4.9062,4.422,2.734,4.2254,0,0,-0.4842,-2.1722,0,-0.4842,-2.1722,-0.4842,-2.1722,-1.688
5.3033E+11,875.1651091,875.1651091,1,33,31204,4,1000,905,21,52,17,5,0,95,0.0003,0.0001,0.0018,0,0,0,0.0001,2.4783,-14.7481,3.113,3.2085,3.4102,2.7698,-17.2264,0.6347,0.7302,0.932,17.8611,17.9566,18.1583,0.0955,0.2972,0.2018
5.3033E+11,1320.260045,1320.260045,1,33,31204,5,1291,1217,0,0,1,62,11,74,0.0005,0,0,0,0.0003,0,0,4.5859,4.5859,4.5684,2.084,4.3174,4.0871,0,-0.0175,-2.502,-0.2685,-0.0175,-2.502,-0.2685,-2.4845,-0.251,2.2335
5.3033E+11,588.8034933,588.7621997,0.999929869,33,31205,1,3458,1171,561,76,450,393,807,2287,0.0004,0.0025,0.0027,0.0008,0.0016,0.002,0.0015,-20.4845,-22.1265,-3.4553,-11.4466,-15.284,-11.0044,-1.6421,17.0292,9.0379,5.2004,18.6712,10.6799,6.8425,-7.9913,-11.8287,-3.8374
5.3033E+11,442.5792174,387.9446895,0.87655424,33,31205,2,2163,879,0,0,488,208,588,1284,0.0003,0,0,0.0009,0.0008,0.0014,0.0009,3.3123,3.3123,-5.22,-5.0814,-11.0392,-5.3433,0,-8.5323,-8.3937,-14.3514,-8.5323,-8.3937,-14.3514,0.1386,-5.8192,-5.9578
5.3033E+11,269.2550171,247.2332753,0.918212325,33,31205,3,2749,1392,160,18,690,352,137,1357,0.0005,0.0007,0.0006,0.0012,0.0014,0.0003,0.0009,-1.8554,-1.0402,-6.8187,-8.9593,1.9016,-3.9023,0.8152,-4.9633,-7.1039,3.757,-5.7785,-7.9191,2.9418,-2.1406,8.7203,10.8609
5.3033E+11,388.9027984,363.1545729,0.933792645,33,31206,1,1243,571,44,0,415,52,161,672,0.0002,0.0002,0,0.0007,0.0002,0.0004,0.0005,0.1989,2.1517,-5.1043,0.0532,-1.7779,-2.3784,1.9527,-5.3032,-0.1457,-1.9769,-7.2559,-2.0984,-3.9296,5.1575,3.3264,-1.8311
5.3033E+11,183.5898607,183.5898607,1,33,31206,2,1946,1250,35,108,336,134,83,696,0.0005,0.0002,0.0038,0.0006,0.0005,0.0002,0.0005,3.157,-33.0032,-1.1644,-0.6972,2.6845,0.0185,-36.1602,-4.3214,-3.8542,-0.4725,31.8388,32.306,35.6876,0.4672,3.8489,3.3817
5.3033E+11,133.1468224,94.79982983,0.711994684,33,31206,3,2503,1175,38,0,428,143,719,1328,0.0004,0.0002,0,0.0007,0.0006,0.0018,0.0009,2.7412,4.4277,-3.0556,-1.343,-13.1211,-4.5246,1.6864,-5.7968,-4.0842,-15.8624,-7.4832,-5.7706,-17.5488,1.7126,-10.0656,-11.7781
5.3033E+11,2175.16173,2175.16173,1,33,31301,1,1463,957,0,0,40,101,365,506,0.0004,0,0,0.0001,0.0004,0.0009,0.0003,3.6062,3.6062,2.9068,-0.4696,-5.3024,0.1952,0,-0.6994,-4.0758,-8.9086,-0.6994,-4.0758,-8.9086,-3.3764,-8.2093,-4.8329
5.3033E+11,5524.924454,5524.924454,1,33,31301,2,1102,1037,0,6,11,12,36,65,0.0004,0,0.0002,0,0,0.0001,0,3.9076,1.8125,3.7153,3.4234,3.029,3.4695,-2.0952,-0.1923,-0.4842,-0.8787,1.9029,1.6109,1.2165,-0.2919,-0.6863,-0.3944
5.3033E+11,125.9596911,117.3769608,0.931861295,33,31302,1,1015,857,0,0,0,100,58,158,0.0003,0,0,0,0.0004,0.0001,0.0001,3.2294,3.2294,3.2294,-0.8061,1.8137,2.1643,0,0,-4.0354,-1.4156,0,-4.0354,-1.4156,-4.0354,-1.4156,2.6198
5.3033E+11,1912.574181,1902.841868,0.994911406,33,31302,2,805,773,0,0,0,0,32,32,0.0003,0,0,0,0,0.0001,0,2.9128,2.9128,2.9128,2.9128,2.1318,2.6971,0,0,0,-0.781,0,0,-0.781,0,-0.781,-0.781
5.3033E+11,114.4385074,110.4059728,0.964762433,33,31302,3,1449,1241,0,0,11,43,154,208,0.0005,0,0,0,0.0002,0.0004,0.0001,4.6764,4.6764,4.484,2.9411,0.9177,3.2742,0,-0.1923,-1.7352,-3.7587,-0.1923,-1.7352,-3.7587,-1.5429,-3.5664,-2.0235
5.3033E+11,101.2971413,76.23911341,0.752628479,33,31302,4,1118,820,0,0,0,0,298,298,0.0003,0,0,0,0,0.0007,0.0002,3.0899,3.0899,3.0899,3.0899,-4.1834,1.0811,0,0,0,-7.2733,0,0,-7.2733,0,-7.2733,-7.2733
5.3033E+11,50.23696342,42.13316411,0.838688512,33,31400,1,1106,661,27,0,25,26,367,445,0.0002,0.0001,0,0,0.0001,0.0009,0.0003,1.2925,2.4908,2.0537,1.4416,-6.4667,-0.509,1.1983,0.7611,0.149,-7.7592,-0.4371,-1.0492,-8.9574,-0.6121,-8.5203,-7.9082
5.3033E+11,349.1771796,326.3735658,0.934693287,33,31400,2,1359,1183,0,0,0,22,154,176,0.0004,0,0,0,0.0001,0.0004,0.0001,4.4578,4.4578,4.4578,3.57,0.6991,3.2714,0,0,-0.8878,-3.7587,0,-0.8878,-3.7587,-0.8878,-3.7587,-2.8709
5.3033E+11,218.965451,201.0213916,0.918050727,33,31400,3,1857,1542,0,0,33,40,242,315,0.0006,0,0,0.0001,0.0002,0.0006,0.0002,5.8106,5.8106,5.2336,4.1964,-0.0959,3.6871,0,-0.577,-1.6142,-5.9065,-0.577,-1.6142,-5.9065,-1.0372,-5.3296,-4.2924
5.3033E+11,69.12168898,68.02082597,0.984073552,33,31400,4,805,736,0,0,11,58,0,69,0.0003,0,0,0,0.0002,0,0,2.7734,2.7734,2.5811,0.4329,2.7734,2.3083,0,-0.1923,-2.3405,0,-0.1923,-2.3405,0,-2.1482,0.1923,2.3405
5.3033E+11,192.672535,177.7104029,0.92234424,33,31400,5,1007,982,0,0,0,25,0,25,0.0004,0,0,0,0.0001,0,0,3.7004,3.7004,3.7004,2.6915,3.7004,3.5319,0,0,-1.0089,0,0,-1.0089,0,-1.0089,0,1.0089
5.3033E+11,7691.102394,7691.102394,1,33,31501,1,1289,1159,0,0,10,101,19,130,0.0004,0,0,0,0.0004,0,0.0001,4.3674,4.3674,4.1925,0.2916,3.9036,3.491,0,-0.1748,-4.0758,-0.4637,-0.1748,-4.0758,-0.4637,-3.9009,-0.2889,3.612
5.3033E+11,23163.29734,23163.29734,1,33,31501,2,1768,1606,0,14,45,63,40,162,0.0006,0,0.0005,0.0001,0.0003,0.0001,0.0001,6.0518,1.163,5.265,3.5094,5.0755,4.9597,-4.8888,-0.7868,-2.5423,-0.9763,4.102,2.3465,3.9125,-1.7555,-0.1895,1.566
5.3033E+11,7057.129509,7057.129509,1,33,31501,3,1085,927,0,11,26,99,22,158,0.0003,0,0.0004,0,0.0004,0.0001,0.0001,3.4931,-0.348,3.0386,-0.5019,2.9562,2.428,-3.8412,-0.4546,-3.9951,-0.537,3.3866,-0.1539,3.3042,-3.5405,-0.0824,3.4581
5.3033E+11,239596.5871,239596.5871,1,33,31502,1,1029,909,0,15,63,36,6,120,0.0003,0,0.0005,0.0001,0.0001,0,0.0001,3.4253,-1.8127,2.3238,1.9726,3.2789,2.6164,-5.238,-1.1015,-1.4527,-0.1464,4.1365,3.7852,5.0915,-0.3512,0.9551,1.3063
5.3033E+11,3750.281315,3725.652015,0.993432679,33,31502,2,1077,884,0,58,0,57,78,193,0.0003,0,0.002,0,0.0002,0.0002,0.0001,3.3311,-16.9224,3.3311,1.0309,1.4273,2.0301,-20.2535,0,-2.3002,-1.9038,20.2535,17.9533,18.3498,-2.3002,-1.9038,0.3964
5.3033E+11,6324.45281,6168.540716,0.975347734,33,31502,3,2174,1798,0,63,29,60,224,376,0.0007,0,0.0022,0.0001,0.0002,0.0005,0.0003,6.7753,-15.2243,6.2682,4.354,1.308,4.2406,-21.9995,-0.507,-2.4212,-5.4672,21.4925,19.5783,16.5323,-1.9142,-4.9602,-3.046
5.3033E+11,1030.848912,1030.848912,1,33,31601,1,2053,1711,44,0,116,52,130,342,0.0006,0.0002,0,0.0002,0.0002,0.0003,0.0002,4.4947,6.4474,4.4193,4.349,3.2745,4.142,1.9527,-0.0755,-0.1457,-1.2202,-2.0282,-2.0984,-3.1729,-0.0703,-1.1448,-1.0745
5.3033E+11,1477.362421,1477.362421,1,33,31601,2,1806,1363,0,0,158,57,228,443,0.0005,0,0,0.0003,0.0002,0.0006,0.0003,5.1361,5.1361,2.3736,2.8359,-0.4288,2.1498,0,-2.7625,-2.3002,-5.5648,-2.7625,-2.3002,-5.5648,0.4623,-2.8023,-3.2647
5.3033E+11,1030.509475,1030.509475,1,33,31601,3,1640,1272,0,0,11,45,312,368,0.0005,0,0,0,0.0002,0.0008,0.0002,4.7932,4.7932,4.6008,2.9772,-2.8219,2.3124,0,-0.1923,-1.8159,-7.615,-0.1923,-1.8159,-7.615,-1.6236,-7.4227,-5.7991
5.3033E+11,1222.602824,1127.916273,0.922553303,33,31603,1,1981,1384,0,0,99,401,97,597,0.0005,0,0,0.0002,0.0016,0.0002,0.0004,5.2152,5.2152,3.4843,-10.9668,2.8477,1.1908,0,-1.7309,-16.182,-2.3675,-1.7309,-16.182,-2.3675,-14.4511,-0.6366,13.8145
5.3033E+11,3766.611957,3749.471579,0.995449391,33,31603,2,1354,1067,0,0,0,46,241,287,0.0004,0,0,0,0.0002,0.0006,0.0002,4.0207,4.0207,4.0207,2.1644,-1.8614,2.086,0,0,-1.8563,-5.8821,0,-1.8563,-5.8821,-1.8563,-5.8821,-4.0258
5.3033E+11,5140.58741,5111.911031,0.994421575,33,31603,3,1114,979,0,9,51,61,14,135,0.0004,0,0.0003,0.0001,0.0002,0,0.0001,3.6891,0.5463,2.7974,1.2275,3.3474,2.779,-3.1428,-0.8917,-2.4616,-0.3417,2.2511,0.6812,2.8011,-1.5699,0.55,2.1199
5.3033E+11,1277.433185,1276.725396,0.999445929,33,31603,4,2278,1912,19,13,240,61,33,366,0.0007,0.0001,0.0005,0.0004,0.0002,0.0001,0.0002,6.3616,2.6653,3.0086,4.7432,6.3994,4.7376,-3.6964,-3.353,-1.6184,0.0378,0.3434,2.078,3.7341,1.7346,3.3908,1.6562
5.3033E+11,350.3651876,350.365111,0.999999781,33,31604,1,3321,2328,61,0,261,413,258,993,0.0009,0.0003,0,0.0005,0.0017,0.0006,0.0007,6.0653,8.7724,4.209,-7.8938,2.4754,2.0785,2.7072,-1.8562,-13.9591,-3.5899,-4.5634,-16.6663,-6.2971,-12.1029,-1.7337,10.3692
5.3033E+11,281.4031424,241.0679886,0.856664167,33,31604,2,1000,831,0,9,41,40,79,169,0.0003,0,0.0003,0.0001,0.0002,0.0002,0.0001,3.1314,-0.0114,2.4145,1.5172,1.2032,1.9921,-3.1428,-0.7169,-1.6142,-1.9282,2.4259,1.5286,1.2146,-0.8973,-1.2113,-0.314
5.3033E+11,83.56979303,83.56979303,1,33,31604,3,1586,1293,0,0,118,110,65,293,0.0005,0,0,0.0002,0.0004,0.0002,0.0002,4.8723,4.8723,2.8092,0.4334,3.2858,2.8972,0,-2.0631,-4.439,-1.5865,-2.0631,-4.439,-1.5865,-2.3758,0.4767,2.8525
5.3033E+11,500.6158839,498.6494358,0.996071942,33,31605,1,1180,1092,15,0,14,43,16,88,0.0004,0.0001,0,0,0.0002,0,0.0001,3.4492,4.1149,3.8701,2.3797,3.7244,3.5217,0.6657,0.4209,-1.0695,0.2752,-0.2448,-1.7352,-0.3905,-1.4905,-0.1457,1.3447
5.3033E+11,1980.903934,1980.903934,1,33,31605,2,1801,1214,0,53,12,161,361,587,0.0005,0,0.0019,0,0.0006,0.0009,0.0004,4.5746,-13.9329,4.3648,-1.9224,-4.2364,0.6176,-18.5075,-0.2098,-6.497,-8.811,18.2977,12.0105,9.6965,-6.2872,-8.6012,-2.314
5.3033E+11,992.4322699,791.5851397,0.797621323,33,31605,3,1231,1115,13,0,77,7,19,116,0.0004,0.0001,0,0.0001,0,0,0.0001,3.6246,4.2016,2.8553,3.9191,3.7378,3.4196,0.5769,-0.7693,0.2945,0.1132,-1.3463,-0.2825,-0.4637,1.0638,0.8825,-0.1813
5.3033E+11,179.0537667,179.0537667,1,33,31703,1,719,719,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,2.7094,2.7094,2.7094,2.7094,2.7094,2.7094,0,0,0,0,0,0,0,0,0,0
5.3033E+11,411.4030031,411.4030031,1,33,31703,2,1400,824,0,11,194,55,316,576,0.0003,0,0.0004,0.0003,0.0002,0.0008,0.0004,3.105,-0.7362,-0.2869,0.8855,-4.6077,-0.7779,-3.8412,-3.3919,-2.2195,-7.7127,0.4493,1.6217,-3.8715,1.1725,-4.3207,-5.4932
5.3033E+11,374.098745,356.5245985,0.953022707,33,31703,3,1692,1467,27,17,0,36,145,225,0.0006,0.0001,0.0006,0,0.0001,0.0004,0.0002,4.3297,-0.4084,5.528,4.0752,1.9889,4.0112,-4.7381,1.1983,-0.2545,-2.3408,5.9364,4.4836,2.3973,-1.4527,-3.539,-2.0863
5.3033E+11,198.5271623,189.3978926,0.954015009,33,31703,4,1411,905,102,0,235,21,148,506,0.0003,0.0005,0,0.0004,0.0001,0.0004,0.0003,-1.1165,3.4102,-0.6985,2.5628,-0.202,-0.0008,4.5267,0.418,3.6793,0.9145,-4.1088,-0.8474,-3.6123,3.2613,0.4965,-2.7648
